id,name,wilayah,kecamatan,kelurahan,jenis_tps,latitude,longitude,alamat
602,Bak kontainer,Jakarta Timur,Cakung,CAKUNG BARAT,TIPE 3,-6.178291,106.940735, 
7511,Door to Door_GROGOL,Jakarta Barat,Grogol Petamburan,GROGOL,Door to Door,-6.16241864598,106.796333586, 
166,TPS RW 14,Jakarta Utara,Penjaringan,WIJAYA KUSUMAH,TIPE 4,-6.143628,106.778331,sampah masuk menggunakan germor/gerobak warga
561,TPS RW. 02 Cempaka Baru (Transit),Jakarta Pusat,Kemayoran,CEMPAKA BARU,TIPE 4,-6.173553,106.858434, 
761,TPS RW 01 PADEL,Jakarta Timur,Matraman,UTAN KAYU SELATAN,TIPE 4,-6.198462,106.86875,"Truk datang seminggu 3x yaitu hari Senin, Rabu dan Jumat"
945,TPS RW 02,Jakarta Barat,Pal Merah,SLIPI,TIPE 4,-6.193777,106.800678,"Truk datang setiap hari, libur hari minggu dengan kesepakatan tertentu"
452,TPS Anyer,Jakarta Pusat,Menteng,MENTENG,TIPE 4,-6.203741,106.844565,1 Lintas Kompaktor Besar datang setiap hari
729,TPS Karya,Jakarta Timur,Kramatjati,TENGAH,TIPE 4,-6.2920980706,106.871651858,pengangkutan setiap hari
532,TPS Lintas Letjen Suprapto,Jakarta Pusat,Kemayoran,CEMPAKA BARU,TIPE 4,-6.1739,106.856172,Truk datang seminggu 6x
612,Pool gerobak Albo,Jakarta Timur,Cakung,CAKUNG TIMUR,TIPE 4,-6.167954,106.931475, 
640,Bak Gardu PLN,Jakarta Timur,Cakung,JATINEGARA,TIPE 4,-6.2025216,106.9228236, 
771,TPS RW 10 KELURAHAN PALMERIAM,Jakarta Timur,Matraman,PALMERIAM,TIPE 1,-6.1978361,106.8581604, 
627,TPS RW 03 Cakung Timur,Jakarta Timur,Cakung,CAKUNG TIMUR,TIPE 4,-6.18235,106.943369, 
991,TPS Duri Utara,Jakarta Barat,Tambora,DURI SELATAN,TIPE 2,-6.153407,106.805459,Truk datang secara estafet
1272,Pool Gerobak RW 12 Tegal Alur,Jakarta Barat,Kalideres,TEGAL ALUR,TIPE 4,-6.120042,106.729633, 
747,TPS RW 9 Tengah,Jakarta Timur,Kramatjati,TENGAH,TIPE 4,-6.29021081986,106.861957216,pengangkutan setiap hari
959,TPS RW 01 KEAGUNGAN,Jakarta Barat,Taman Sari,KEAGUNGAN,TIPE 4,-6.14876858333,106.812086867,Seminggu sekali libur
845,Uci/THI,Jakarta Barat,Grogol Petamburan,JELAMBAR,TIPE 4,-6.14873252055,106.785466085,pengangkutan setiap hari minggu libur
46,TPS Muara Angke,Jakarta Utara,Penjaringan,PLUIT,TIPE 2,-6.106487,106.769015,sebagian sampah masuk menggunakan gerobak warga
387,Pool Gerobak Gintung,Jakarta Selatan,Jagakarsa,TANJUNG BARAT,TIPE 4,-6.314671,106.846321,Pengangkutan Sampah dilakukan seminggu 6x
7530,Lintas_CILINCING,Jakarta Utara,Cilincing,CILINCING,Lintas,-6.10327803856,106.931875658, 
361,TPS Balong,Jakarta Selatan,Cilandak,LEBAK BULUS,TIPE 3,-6.30277937018,106.78934892,Bank sampah terdapat di Lapak.
528,TPS Berlian,Jakarta Pusat,Kemayoran,SUMUR BATU,TIPE 4,-6.159782,106.867083,"Pengangkutan sampah seminggu 3x (Senin, Rabu, Jum'at)"
525,TPS Perunggu,Jakarta Pusat,Kemayoran,HARAPAN MULIA,TIPE 4,-6.173573,106.852369, 
407,TPS Doeras,Jakarta Selatan,Jagakarsa,SRENGSENG SAWAH,TIPE 4,-6.35464,106.817533,"Pengangkutan dilakukan seminggu 6x, kendaraan sudah dari sudin, banyak pick up dan gerobak motor sehingga hasil rata-rata beratnya tinggi"
564,Jl. Kalibaru Timur,Jakarta Pusat,Kemayoran,UTAN PANJANG,TIPE 4,-6.167899,106.849176,Sampah diangkut  setiap hari
1254,TPS DOR TO DOR RW 7,Jakarta Barat,Cengkareng,Tidak Diketahui,TIPE 4,-6.165491,106.725373, 
1169,tps kopassus,Jakarta Timur,Pasar Rebo,BARU,TIPE 1,-6.322996,106.848123,pengangkutan seminggu 3x
7538,Door to Door_SETU,Jakarta Timur,Cipayung,Tidak Diketahui,Door to Door,-6.31190032831,106.917880792, 
919,Metro tv (Kedoya Selatan),Jakarta Barat,Kebon Jeruk,KEDOYA SELATAN,TIPE 4,-6.183045,106.757946, 
1060,Tps Rw. 007,Jakarta Timur,Makasar,KEBON PALA,TIPE 4,-6.25202532329,106.873579156,"setiap hari pengangkutan, minggu libur"
411,TPS Denpo (Transit),Jakarta Selatan,Kebayoran Baru,GROGOL SELATAN,TIPE 4,-6.23637818224,106.79007503, 
817,Tps rw 01,Jakarta Barat,Cengkareng,Tidak Diketahui,TIPE 4,-6.142355,106.76891, 
7543,Door to Door_JATI,Jakarta Timur,Pulogadung,JATI,Door to Door,-6.19067298895,106.894526742, 
139,Lintas Rw 010 (Transit),Jakarta Utara,Tanjung Priok,Tidak Diketahui,TIPE 4,-6.122694,106.890559,Pengangkutan seminggu 3 x
1045,LPS rw 12,Jakarta Timur,Duren Sawit,KLENDER,TIPE 4,-6.250047,106.942285,"pengangkutan setiap hari, minggu libur"
527,TPS Kodam,Jakarta Pusat,Kemayoran,SUMUR BATU,TIPE 4,-6.166478,106.872745, 
918,TPS jalan panjang arteri,Jakarta Barat,Kebon Jeruk,Tidak Diketahui,TIPE 3,-6.20306865467,106.769271021, 
7548,Lintas_CIPETE SELATAN,Jakarta Selatan,Cilandak,Tidak Diketahui,Lintas,-6.26940156038,106.798856878, 
547,Dipo Rw 04,Jakarta Pusat,Tanah Abang,PETAMBURAN,TIPE 1,-6.19600088878,106.808992606, 
1067,TPS RW05,Jakarta Timur,Ciracas,KELAPA DUA WETAN,TIPE 4,-6.329953,106.877717,Truk datang setiap hari (6x)
478,Tps Karang Anyar,Jakarta Pusat,Sawah Besar,KARANG ANYAR,TIPE 2,-6.155576,106.827482,Truk Setiap Hari 2 Kendaraan Dinas Operasional
494,Dipo Kran,Jakarta Pusat,Kemayoran,GUNUNG SAHARI SELATAN,TIPE 1,-6.157823,106.845619,Datang tiap hari kecuali minggu (Kelurahan Gunung Sahari Selatan)
1248,Pool Gerobak Rw 6,Jakarta Barat,Cengkareng,CENGKARENG BARAT,TIPE 4,-6.147548,106.728594, 
887,TPS RW 14 Permai,Jakarta Barat,Kalideres,Tidak Diketahui,TIPE 3R,-6.1467384,106.7066176,Jika ada punumpukan sampah setiap hari minggu dibantu 2 Typer besar
100,TPS A9,Jakarta Utara,Tanjung Priok,Tidak Diketahui,TIPE 2,-6.117979,106.871858,Seminggu 6x
863,"TPS RW 04, Asrama DLH Tegal Alur",Jakarta Barat,Kalideres,TEGAL ALUR,TIPE 1,-6.128158,106.718987, 
832,RW.11 Kayu Besar,Jakarta Utara,Penjaringan,CENGKARENG TIMUR,TIPE 2,-6.121387,106.73165,Truck datang 6 kali dalam seminggu
1054,Rusun BLK Pasar Rebo,Jakarta Timur,Ciracas,GEDONG,TIPE 3,-6.311725,106.863292,seminggu 3x
110,Tps pool gerobak Rw 04 Semper Barat,Jakarta Utara,Cilincing,SEMPER BARAT,TIPE 4,-6.134835,106.928804,Diangkut setiap hari kecuali Minggu libur
739,Tps rw 11,Jakarta Timur,Kramatjati,KRAMATJATI,TIPE 4,-6.28095747523,106.873525266,"pengangkutan setiap hari, gerobak motor buangnya 2 kali."
1223,Pool Gerobak Kartini Tengah (lintas),Jakarta Pusat,Sawah Besar,KARTINI,TIPE 4,-6.15434,106.834678333,pool gerobak awal tutup dan pindah lokasi
562,TPS Sengon (Transit),Jakarta Pusat,Kemayoran,UTAN PANJANG,TIPE 4,-6.162409,106.853637,Pengangkutan Sampah di Lakukan Setiap Hari
1029,TPS Bukit Permai,Jakarta Timur,Ciracas,CIBUBUR,TIPE 1,-6.355561,106.889134,setiap hari minggu libur
252,tps rw 010 sukapura,Jakarta Utara,Cilincing,CILINCING,TIPE 4,-6.149069,106.917628,Rutin tiap hari di ambil
137,TPS RW 04,Jakarta Utara,Pademangan,ANCOL,TIPE 1,-6.134567,106.817439,Sehari bisa 2x
1219,TPS RW 07,Jakarta Timur,Kramatjati,KRAMATJATI,TIPE 4,-6.26142340788,106.860393787,pengangkutan setiap hari
843,Pool Gerobak Rw 005,Jakarta Barat,Grogol Petamburan,TANJUNG DUREN SELATAN,TIPE 4,-6.17737526994,106.784607528,"Jumlah rumah belum semuanya memilah, masih dalam proses edukasi minggu libur"
923,TPS Rw 02 Komplek DPR,Jakarta Barat,Kebon Jeruk,KEBON JERUK,TIPE 1,-6.20022,106.776012, 
1205,Tanah Merah,Jakarta Timur,Pasar Rebo,GEDONG,TIPE 2,-6.29439,106.856792,Pengangkutan Seminggu Sekali
481,TPS Djuanda,Jakarta Pusat,Sawah Besar,PASAR BARU,TIPE 2,-6.164299,106.829847,2x sehari
1001,TPS Pasar Buah,Jakarta Barat,Tambora,JEMBATAN LIMA,TIPE 3,-6.145918,106.801043,sampah dipinggir jalan
161,TPS Halte Lorong 5,Jakarta Utara,Koja,KOJA,TIPE 4,-6.10772,106.89532,sampah liar yang dibuang di area taman
1058,Tps Rw 004,Jakarta Timur,Makasar,KEBON PALA,TIPE 4,-6.25782465765,106.882027551,"setiap hari pengangkutan, minggu libur"
1049,Dipo amin,Jakarta Timur,Duren Sawit,PONDOK KELAPA,TIPE 1,-6.24600127506,106.93759015,pengangkutan 2 hari sekali
345,Pool Container Sadar (transit),Jakarta Selatan,Jagakarsa,CIGANJUR,TIPE 2,-6.342431,106.812371,"Operasional Pengangkutan Sampah dilakukan seminggu 3x, limbah B3 dari satu kecamatan jagakarsa bermuara disini, container ada 3"
286,Pool gerobak Rw 1 Kebon Baru (Transit),Jakarta Selatan,Tebet,KEBON BARU,TIPE 4,-6.226678,106.864314,0
516,Pasar Lontar,Jakarta Pusat,Tanah Abang,KEBON MELATI,TIPE 2,-6.19321,106.813597,angkut setiap hari
584,Komp Pertamina,Jakarta Timur,Cakung,UJUNG MENTENG,TIPE 2,-6.1949857,106.9583709, 
97,TPS RW 022,Jakarta Utara,Kelapa Gading,TUGU SELATAN,TIPE 2,-6.14214,106.90409, 
1053,TPS Dipo RW 06,Jakarta Timur,Ciracas,SUSUKAN,TIPE 1,-6.31232507358,106.874901299,setiap hari
578,Pulogebang,Jakarta Timur,Cakung,UJUNG MENTENG,TIPE 3R,-6.1960127,106.9689328, 
1236,Rw 07,Jakarta Barat,Cengkareng,CENGKARENG BARAT,TIPE 1,-6.149502,106.728549,Seminggu 6x
913,Rw 05 pahlawan (Transit),Jakarta Barat,Kebon Jeruk,SUKABUMI SELATAN,TIPE 4,-6.216794,106.767096,Setiap hari
458,TPS Dipo Pegangsaan (Matraman),Jakarta Pusat,Menteng,PEGANGSAAN,TIPE 1,-6.202699,106.851775,truk datang setiap hari
409,TPS Damai (Transit),Jakarta Selatan,Kebayoran Baru,Tidak Diketahui,TIPE 4,-6.25988325,106.8045552,Ada mobil pickup panther 3.
486,TPS Mangga Besar XIII,Jakarta Pusat,Sawah Besar,MANGGA DUA SELATAN,TIPE 3,-6.14764135,106.82666869,"Truk seminggu 6x,1 x libur"
1291,TPS Gorda,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 4,-6.2932155,106.8972712,Setiap hari senin sampai minggu
145,TPS Lintas Jl.Martadinata,Jakarta Utara,Pademangan,PADEMANGAN BARAT,TIPE 3,-6.12863798631,106.842180758, 
1237,Rw 11,Jakarta Barat,Cengkareng,CENGKARENG BARAT,TIPE 1,-6.14954,106.728601,Seminngu 6x
780,Rw12,Jakarta Timur,Pulogadung,JATINEGARA KAUM,TIPE 1,-6.197414,106.880849, 
820,TPS RW 2 rawa buaya,Jakarta Barat,Cengkareng,RAWA BUAYA,TIPE 1,-6.1551594,106.7384772,sebagian sampah masuk menggunakan germor/getobak warga
7592,Door to Door_UTAN KAYU UTARA,Jakarta Timur,Matraman,UTAN KAYU UTARA,Door to Door,-6.19602686675,106.862980318, 
933,TPS Tanggul RW 10 (Transit),Jakarta Barat,Kembangan,Tidak Diketahui,TIPE 4,-6.16759,106.749219, 
207,TPS UKA RW 08,Jakarta Utara,Koja,TUGU UTARA,TIPE 4,-6.126,106.91488,truk datang 3x seminggu
836,TPS rw 03 tanjung duren Utara,Jakarta Barat,Grogol Petamburan,TANJUNG DUREN SELATAN,TIPE 2,-6.17181990118,106.783147086,pengangkutan setiap hari minggu libur
308,Kratingdaeng,Jakarta Selatan,Mampang Prapatan,MAMPANG PRAPATAN,TIPE 4,-6.23977,106.831862,Seminggu 7x
1165,TPS RW 009,Jakarta Timur,Pasar Rebo,KALISARI,TIPE 4,-6.33187402337,106.860754402,Mobil pickup RW 2 dan gerobak motor
890,RW 13 Gombol Paya,Jakarta Barat,Kalideres,KALIDERES,TIPE 4,-6.135556,106.687179,6 X dalam Semingu
935,Basmol,Jakarta Barat,Kembangan,KEMBANGAN UTARA,TIPE 4,-6.160057,106.747866, 
1026,Pool gerobak Rw 11 klender,Jakarta Timur,Duren Sawit,KLENDER,TIPE 4,-6.22126836019,106.91130752,"pengangkutan setiap hari, minggu libur"
943,Kamboja ujung (Transit),Jakarta Barat,Pal Merah,TOMANG,TIPE 4,-6.182413,106.803118,Dalam seminggu masuk 5x. Pinggir Jalan
816,TPS RW 05,Jakarta Barat,Cengkareng,CENGKARENG BARAT,TIPE 3R,-6.142084,106.718967, 
1349,Poll Gerobak jl. Tengki,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 4,-6.327911,106.895035, 
1263,TPS RW 3 rawa buaya,Jakarta Barat,Cengkareng,RAWA BUAYA,TIPE 4,-6.16359,106.728096, 
7605,Lintas_BINTARO,Jakarta Selatan,Pesanggrahan,Tidak Diketahui,Lintas,-6.26142321872,106.766373585, 
1071,Transit RW014,Jakarta Timur,Ciracas,CIBUBUR,TIPE 4,-6.37221664563,106.884776963,setiap hari
1225,TPS RW. 01 Pool Gerobak,Jakarta Pusat,Senen,KRAMAT,TIPE 4,-6.17607332973,106.844802348, 
265,Pasar lokbin,Jakarta Utara,Cilincing,Tidak Diketahui,TIPE 2,-6.140359,106.954229, 
188,TPS KALI CAGAK,Jakarta Utara,Penjaringan,PLUIT,TIPE 1,-6.123889,106.774167, 
7610,Door to Door_KENARI,Jakarta Pusat,Senen,KENARI,Door to Door,-6.1896288993,106.845682163, 
1138,Tps manunggal,Jakarta Timur,Ciracas,KELAPA DUA WETAN,TIPE 3,-6.33286,106.879019,pengangkutan seminggu 2x
888,RW 08 Pabuaran,Jakarta Barat,Kalideres,Tidak Diketahui,TIPE 3R,-6.1518906,106.6958398,Setiap hari
581,Tps Rw 7 Tambun Rengas,Jakarta Timur,Cakung,CAKUNG TIMUR,TIPE 4,-6.163273,106.961906, 
1167,TPS JL KALISARI 3 (Transit),Jakarta Timur,Pasar Rebo,KALISARI,TIPE 4,-6.332472,106.853311,Kegiatan dilakukan subuh jam 3 pagi
1151,dipo moong,Jakarta Timur,Pasar Rebo,BARU,TIPE 1,-6.3259,106.8476,untuk truk armroll kecil pengangkutan full setiap hari
471,TPS 3R Ketapang,Jakarta Pusat,Gambir,DURI PULO,TIPE 3R,-6.16123161705,106.809912953,pengangkutan setiap hari
1032,Pool gerobak pertanian,Jakarta Timur,Duren Sawit,KLENDER,TIPE 4,-6.21370482729,106.898992149,"pengangkutan setiap hari, sabtu libur"
1070,TPS Asem RW06,Jakarta Timur,Ciracas,CIRACAS,TIPE 4,-6.32668181292,106.884546128,setiap hari
1036,TPS 3R RW 04 PONDOK KOPI,Jakarta Timur,Duren Sawit,PONDOK KOPI,TIPE 3R,-6.234266,106.943261,pengangkutan setiap hari
1127,TPS RW 14,Jakarta Timur,Makasar,HALIM PERDANA KUSUMA,TIPE 1,-6.250522,106.884657,pengangkutan setiap hari typer kecil dengan bantuan seminggu sekali 3 mobil typer besar
535,Gembrong,Jakarta Pusat,Johar Baru,GALUR,TIPE 4,-6.178302,106.85525,"Sebagian besar sampah berasal dari pasar dan pemukiman, tidak ada geribak sampah, hanya ada gerobak pemuling"
990,TPS Gudang Bandung,Jakarta Barat,Tambora,JEMBATAN LIMA,TIPE 2,-6.148136,106.801154, 
1017,Tps Rw 11,Jakarta Timur,Makasar,CIPINANG MELAYU,TIPE 4,-6.24549003538,106.902670549,pengangkurtan setiap hari
7624,Lintas_JATINEGARA KAUM,Jakarta Timur,Pulogadung,JATINEGARA,Lintas,-6.21070545561,106.9011572, 
905,Perum Taman Kedoya Baru,Jakarta Barat,Kebon Jeruk,KEDOYA SELATAN,TIPE 4,-6.185952,106.757463,1 Mobil Panther Komplek (14 Rit Seminggu)
647,TPS Bak Merah,Jakarta Timur,Cakung,Tidak Diketahui,TIPE 4,-6.212229,106.943861,"Warga Membawa sampahnya Sendiri ke tps bak merah, tidak menggunakan petugas gerobak"
1298,TPS RW 01,Jakarta Timur,Ciracas,KELAPA DUA WETAN,TIPE 4,-6.32402401877,106.864752917,truk seminggu 3x
993,Pool Gerobak Rw 01,Jakarta Barat,Tambora,TAMBORA,TIPE 4,-6.1434627,106.8102029,Truk datang dalam seminggu 6 hari karena 1 hari nya di liburkan
838,RW 06 INDRA LOKA,Jakarta Barat,Grogol Petamburan,WIJAYA KUSUMAH,TIPE 1,-6.15580164192,106.778268819,pengangkutan setiap hari minggu libur
998,TPS Rusun Angke,Jakarta Barat,Tambora,Tidak Diketahui,TIPE 4,-6.147222,106.798637, 
879,RW 11 Bulak Teko,Jakarta Barat,Kalideres,KALIDERES,TIPE 4,-6.14996,106.70029,3 x dalam 1 Minggu
468,Dipo Kebon Kelapa,Jakarta Pusat,Gambir,KEBON KELAPA,TIPE 1,-6.1647144559,106.829664043,pengangkutan setiap hari
368,TPS Depen RW. 007 (Transit),Jakarta Selatan,Pesanggrahan,PESANGGRAHAN,TIPE 4,-6.250958,106.756215,0
227,RW 13,Jakarta Utara,Cilincing,KALIBARU,TIPE 4,-6.09769235,106.9322825,Truk datang 7
474,TPS Jl. Sudiro,Jakarta Pusat,Kemayoran,CEMPAKA BARU,TIPE 4,-6.170734,106.864618,Pengangkutan di Jl. Sudiro setelah Lintas Jl. Letjen Suprapto Kec. Kemayoran
79,Tps rw 7 rorotan,Jakarta Utara,Cilincing,ROROTAN,TIPE 4,-6.155608,106.965366, 
1031,Bak beton rw 06,Jakarta Timur,Duren Sawit,KLENDER,TIPE 4,-6.21485234701,106.90134486,"Truk tidak hanya melayani di lokasi ini saja, tapi ada beberapa titik lokasi, dan di tps tidak ada fasilitas baik gerobak, dustbin maupun gerobak motor, pengangkutan setiap hari"
158,TPS RW 003,Jakarta Utara,Kelapa Gading,KELAPA GADING BARAT,TIPE 4,-6.15685,106.91668, 
7639,Lintas_KELAPA GADING BARAT,Jakarta Utara,Kelapa Gading,KELAPA GADING BARAT,Lintas,-6.15377256077,106.901854556, 
556,TPS 05,Jakarta Pusat,Kemayoran,CEMPAKA BARU,TIPE 4,-6.168238,106.867874,Truk datang tiap hari
1108,Asrama haji,Jakarta Timur,Makasar,Tidak Diketahui,TIPE 4,-6.286587,106.885537,seminggu 2 kali
408,TPS Setu Babakan,Jakarta Selatan,Jagakarsa,SRENGSENG SAWAH,TIPE 4,-6.345276,106.819612,Pelayanan pengangkutan sampah dilakukan semunggu 6x
484,TPS Mangga Dua Dalam,Jakarta Pusat,Sawah Besar,MANGGA DUA SELATAN,TIPE 2,-6.13754366,106.82690228, 
7644,Door to Door_SEMANAN,Jakarta Barat,Kalideres,Tidak Diketahui,Door to Door,-6.16663820652,106.710779306, 
164,FULL KONTAINER,Jakarta Utara,Penjaringan,Tidak Diketahui,TIPE 3,-6.1422251068,106.797291667,sebagian sampah masuk menggunakan germor/gerobak warga
214,TPS PASAR LONTAR,Jakarta Utara,Koja,TUGU UTARA,TIPE 2,-6.118982,106.91072,"FASILITAS KOINTAINER, DULU TERDAPAT FASILITAS PENGOMPOSAN TAPI SEKARANG SUDAH TIDAK ADA"
1186,Jl. Lapan Toledo (Transit),Jakarta Timur,Pasar Rebo,PEKAYON,TIPE 4,-6.34143675,106.86338168,Seminggu 3 kali
899,Tps rw 10 (Transit),Jakarta Barat,Kebon Jeruk,DURI KEPA,TIPE 4,-6.177182,106.769441, 
825,TPS RW 002 PONDOK RANDU,Jakarta Barat,Cengkareng,DURI KOSAMBI,TIPE 3R,-6.176281,106.724981, 
7650,Lintas_PASAR MINGGU,Jakarta Selatan,Pasar Minggu,Tidak Diketahui,Lintas,-6.29414094008,106.838114972, 
480,Dipo Gunung Sahari Utara,Jakarta Pusat,Sawah Besar,GUNUNG SAHARI UTARA,TIPE 1,-6.151485765,106.83916572, 
431,TPS Tembok berlin,Jakarta Pusat,Senen,BUNGUR,TIPE 1,-6.1719111,106.84393883, 
940,TPS RW. 02,Jakarta Barat,Kembangan,JOGLO,TIPE 4,-6.21692512769,106.725066777, 
1231,Pool Gerobak Jalan Bidara Raya,Jakarta Utara,Penjaringan,Tidak Diketahui,TIPE 4,-6.109017,106.790928, 
862,Dipo RW 09/10,Jakarta Barat,Kalideres,KALIDERES,TIPE 1,-6.14535,106.69185, 
995,Pekojan,Jakarta Barat,Tambora,ROA MALAKA,TIPE 4,-6.141528,106.80685, 
831,TPS RW 07,Jakarta Barat,Cengkareng,CENGKARENG BARAT,TIPE 3R,-6.1432576,106.7199985, 
871,TPS RW 07,Jakarta Barat,Kalideres,PEGADUNGAN,TIPE 4,-6.14761111111,106.713688889,6x
1136,Tps Terminal Kp Rambutan,Jakarta Timur,Ciracas,Tidak Diketahui,TIPE 2,-6.312694,106.884535,setiap hari
504,TPS MA,Jakarta Pusat,Cempaka Putih,CEMPAKA PUTIH TIMUR,TIPE 1,-6.181917,106.874856, 
7661,Door to Door_KEBON SIRIH,Jakarta Pusat,Menteng,KWITANG,Door to Door,-6.18296977675,106.835097252, 
421,TPS Manggis,Jakarta Selatan,Jagakarsa,CIGANJUR,TIPE 4,-6.321144,106.807751,Pelayanan pengangkutan sampah dilakukan seminggu 6x
331,TPS Bata Putih,Jakarta Selatan,Kebayoran Lama,GROGOL SELATAN,TIPE 4,-6.232959,106.784718,1
1043,Rw 01 Pinang Ranti,Jakarta Timur,Makasar,PINANGRANTI,TIPE 2,-6.28695797617,106.878614402,Truk datang rutin setiap hari
92,PASAR SINAR,Jakarta Utara,Koja,LAGOA,TIPE 2,-6.112063,106.907944,"Kalau cepat penuh diangkut sore, kalau tdk penuh pagi harinya"
596,Bak kontainer,Jakarta Timur,Cakung,CAKUNG BARAT,TIPE 2,-6.181964,106.942482, 
108,TPS Yon air,Jakarta Utara,Cilincing,CILINCING,TIPE 2,-6.13267,106.920975,Terkadang diangkut 2 hari se x
126,RPTRA (Transit),Jakarta Utara,Tanjung Priok,RAWA BADAK UTARA,TIPE 4,-6.11511900463,106.891718318, 
373,TPS RW. 001 Pesanggrahan (Transit),Jakarta Selatan,Pesanggrahan,PESANGGRAHAN,TIPE 4,-6.25352233429,106.764724308,0
221,TPS CIPEUNCANG,Jakarta Utara,Koja,KOJA,TIPE 4,-6.112315,106.90051,ada 4 bak beton sepanjang jalan cipeucang
1143,kavling 2,Jakarta Timur,Ciracas,RAMBUTAN,TIPE 2,-6.3027668,106.8744213,seminggu sekali (Hari Rabu)
634,TPS Bak Beton Arion,Jakarta Timur,Cakung,JATINEGARA,TIPE 4,-6.202706,106.922971, 
878,TPS RW 01 Pertamina,Jakarta Barat,Kalideres,KALIDERES,TIPE 4,-6.1536,106.71047,5 X dalam 1 Minggu
580,Tps Rw 8,Jakarta Timur,Cakung,CAKUNG TIMUR,TIPE 4,-6.168143,106.962505, 
1224,Pool Gerobak Metro Rw 06 (lintas),Jakarta Pusat,Sawah Besar,PASAR BARU,TIPE 4,-6.16064166666,106.832265, 
268,Rw 03 sungai begog Semper Timur,Jakarta Utara,Cilincing,CILINCING,TIPE 2,-6.11790610737,106.934513304,Total 1 ton/ 2 hari
282,Bak Beton stasiun Manggarai,Jakarta Selatan,Tebet,MANGGARAI,TIPE 2,-6.209048,106.849549,0
1005,Lintasan kali item,Jakarta Barat,Tambora,JEMBATAN BESI,TIPE 3,-6.149094,106.796313, 
173,TPS RW 03 Semper Barat 1,Jakarta Utara,Cilincing,CILINCING,TIPE 2,-6.134304,106.925233, 
7680,Door to Door_CIBUBUR,Jakarta Timur,Ciracas,Tidak Diketahui,Door to Door,-6.35472482492,106.881395347, 
1246,TPS DOR TO DOR RW 1,Jakarta Barat,Cengkareng,Tidak Diketahui,TIPE 4,-6.146614,106.722796, 
7682,Door to Door_KOTA BAMBU UTARA,Jakarta Barat,Pal Merah,Tidak Diketahui,Door to Door,-6.18352221792,106.800635951, 
1273,TPS RW 2,Jakarta Barat,Kembangan,Tidak Diketahui,TIPE 4,-6.18543394192,106.741483779, 
704,TPS Kolong RW 01 Balimester,Jakarta Timur,Jatinegara,BALIMESTER,TIPE 1,-6.22483548026,106.868056808,pengangkutan setiap hari 2 truk
994,Pull Gerobak Rw 05/06,Jakarta Barat,Tambora,DURI SELATAN,TIPE 3,-6.156982,106.801906,Truk Datang Setiap Hari Kecuali Hari Minggu
280,Pool Gerobak pasar bukit duri,Jakarta Selatan,Tebet,BUKIT DURI,TIPE 1,-6.21785,106.854032,0
1197,TPS Jl. Raya Tengah (Transit),Jakarta Timur,Pasar Rebo,GEDONG,TIPE 4,-6.302015,106.859287,Pengangkutan Setiap Hari Kecuali Hari Sabtu Libur
382,TPS Rengas RW. 011,Jakarta Selatan,Pesanggrahan,BINTARO,TIPE 4,-6.27409863,106.7577898,0
784,TPS Rw07,Jakarta Timur,Pulogadung,CIPINANG,TIPE 4,-6.19419,106.888964, 
666,SPG 7,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 2,-6.288147,106.904809, 
629,TPS Pol Gerobak Rw. 05,Jakarta Timur,Cakung,PENGGILINGAN,TIPE 3R,-6.202427,106.941425, 
117,Ex BCA,Jakarta Utara,Koja,TUGU UTARA,TIPE 4,-6.130937,106.912135, 
523,TPS Kebon jati (Transit),Jakarta Pusat,Tanah Abang,Tidak Diketahui,TIPE 4,-6.18853755782,106.813030528, 
116,TPS RW 02,Jakarta Utara,Cilincing,KALIBARU,TIPE 4,-6.10257750236,106.928947463,Seminggu 7├ù
651,Intulin Jembatan depan Pool Blue Bird (Transit),Jakarta Timur,Cakung,PENGGILINGAN,TIPE 3,-6.188365,106.934052,Banyak sampah liar karena di pinggir jalan
336,TPS Seha RW. 010 Kel. Grogol Selatan (Transit),Jakarta Selatan,Kebayoran Lama,GROGOL UTARA,TIPE 4,-6.230742,106.779928,1
199,tps rw 02 sukapura,Jakarta Utara,Cilincing,CILINCING,TIPE 4,-6.150415,106.925207,Harus ada tambahan tong dustbin
555,TPS RW 07,Jakarta Pusat,Kemayoran,CEMPAKA BARU,TIPE 4,-6.167045,106.861558, 
1018,TPS Pool Gerobak RW. 001,Jakarta Timur,Duren Sawit,DUREN SAWIT,TIPE 4,-6.23288,106.91839,"pengangkutan setiap hari, minggu libur"
907,TPS rell kereta api pesing,Jakarta Barat,Kebon Jeruk,KEDOYA UTARA,TIPE 3,-6.15999679703,106.763652009, 
1166,TPS MANUNGGAL BAKTI (Transit),Jakarta Timur,Pasar Rebo,KALISARI,TIPE 4,-6.338142,106.84928, 
826,RW.03,Jakarta Barat,Cengkareng,CENGKARENG TIMUR,TIPE 3,-6.152648,106.7374044,"Truck datang angkat 2 hari sekali, sebagian sampah masuk menggunakan germor/getobak warga"
1079,Bak Madrasah,Jakarta Timur,Ciracas,SUSUKAN,TIPE 4,-6.30514033022,106.866489757,pengangkutan seminggu 2 kali (Senin dan Kamis)
868,TPS RW 15,Jakarta Barat,Kalideres,PEGADUNGAN,TIPE 4,-6.13721944444,106.715888889,6x
